distance_m,distance_km,L_atm_dB,L_turb_dB,L_point_dB,L_total_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2160.0,2.16,2.602137055917889,1.7741111937115053,0.30962284345742963,4.685871093086823,84.31412890691318,1.0000000000000001e-11,28008547366.52567,0
2170.0,2.17,2.6141839867323236,1.7891982759397764,0.30962284345742963,4.713005106129529,84.28699489387047,1.0000000000000001e-11,27999533642.53379,0
2180.0,2.18,2.6262309175467586,1.8043434077827487,0.30962284345742963,4.740197168786937,84.25980283121307,1.0000000000000001e-11,27990500634.8776,0
2190.0,2.19,2.638277848361193,1.8195465447747352,0.30962284345742963,4.767447236593357,84.23255276340664,1.0000000000000001e-11,27981448358.32828,0
2200.0,2.2,2.650324779175628,1.8348076426873852,0.30962284345742963,4.794755265320442,84.20524473467955,1.0000000000000001e-11,27972376827.578167,0
2210.0,2.21,2.662371709990062,1.8501266575273383,0.30962284345742963,4.82212121097483,84.17787878902517,1.0000000000000001e-11,27963286057.241554,0
2220.0,2.22,2.674418640804497,1.865503545533918,0.30962284345742963,4.849545029795845,84.15045497020415,1.0000000000000001e-11,27954176061.85541,0
2230.0,2.23,2.6864655716189314,1.8809382631768565,0.30962284345742963,4.877026678253217,84.12297332174678,1.0000000000000001e-11,27945046855.880188,0
2240.0,2.24,2.6985125024333665,1.8964307671540506,0.30962284345742963,4.904566113044846,84.09543388695515,1.0000000000000001e-11,27935898453.700542,0
2250.0,2.25,2.710559433247801,1.9119810143893514,0.30962284345742963,4.932163291094582,84.06783670890542,1.0000000000000001e-11,27926730869.626064,0
2260.0,2.26,2.7226063640622353,1.9275889620303874,0.30962284345742963,4.9598181695500525,84.04018183044995,1.0000000000000001e-11,27917544117.89199,0
2270.0,2.27,2.7346532948766704,1.9432545674464081,0.30962284345742963,4.987530705780507,84.0124692942195,1.0000000000000001e-11,27908338212.659966,0
2280.0,2.28,2.7467002256911046,1.9589777882261723,0.30962284345742963,5.015300857374706,83.98469914262529,1.0000000000000001e-11,27899113168.018696,0
2290.0,2.29,2.7587471565055397,1.9747585821758515,0.30962284345742963,5.04312858213882,83.95687141786118,1.0000000000000001e-11,27889868997.984673,0
2300.0,2.3,2.770794087319974,1.9905969073169758,0.30962284345742963,5.071013838094379,83.92898616190563,1.0000000000000001e-11,27880605716.502853,0
2310.0,2.31,2.782841018134409,2.006492721884396,0.30962284345742963,5.098956583476234,83.90104341652376,1.0000000000000001e-11,27871323337.44731,0
2320.0,2.32,2.7948879489488436,2.022445984324282,0.30962284345742963,5.126956776730555,83.87304322326945,1.0000000000000001e-11,27862021874.621933,0
2330.0,2.33,2.8069348797632783,2.038456653292145,0.30962284345742963,5.155014376512852,83.84498562348715,1.0000000000000001e-11,27852701341.761074,0
2340.0,2.34,2.818981810577713,2.0545246876508854,0.30962284345742963,5.183129341686028,83.81687065831397,1.0000000000000001e-11,27843361752.530174,0
2350.0,2.35,2.831028741392148,2.070650046468874,0.30962284345742963,5.2113016313184515,83.78869836868155,1.0000000000000001e-11,27834003120.52644,0
2360.0,2.36,2.843075672206582,2.0868326890180486,0.30962284345742963,5.23953120468206,83.76046879531793,1.0000000000000001e-11,27824625459.279434,0
2370.0,2.37,2.8551226030210173,2.103072574772046,0.30962284345742963,5.267818021250493,83.73218197874951,1.0000000000000001e-11,27815228782.251736,0
2380.0,2.38,2.8671695338354515,2.119369663404351,0.30962284345742963,5.296162040697231,83.70383795930277,1.0000000000000001e-11,27805813102.83952,0
2390.0,2.39,2.8792164646498866,2.1357239147864773,0.30962284345742963,5.324563222893794,83.6754367771062,1.0000000000000001e-11,27796378434.37318,0
2400.0,2.4,2.8912633954643208,2.1521352889861682,0.30962284345742963,5.353021527907918,83.64697847209209,1.0000000000000001e-11,27786924790.117947,0
2410.0,2.41,2.903310326278756,2.1686037462656205,0.30962284345742963,5.381536916001806,83.6184630839982,1.0000000000000001e-11,27777452183.274414,0
2420.0,2.42,2.9153572570931905,2.1851292470797334,0.30962284345742963,5.410109347630353,83.58989065236965,1.0000000000000001e-11,27767960626.979195,0
2430.0,2.43,2.927404187907625,2.201711752074384,0.30962284345742963,5.4387387834394385,83.56126121656057,1.0000000000000001e-11,27758450134.305447,0
2440.0,2.44,2.9394511187220598,2.218351222084715,0.30962284345742963,5.467425184264204,83.5325748157358,1.0000000000000001e-11,27748920718.263454,0
2450.0,2.45,2.9514980495364944,2.235047618133457,0.30962284345742963,5.496168511127381,83.50383148887262,1.0000000000000001e-11,27739372391.801197,0
2460.0,2.46,2.963544980350929,2.251800901429263,0.30962284345742963,5.524968725237621,83.47503127476237,1.0000000000000001e-11,27729805167.804874,0
2470.0,2.47,2.975591911165364,2.2686110333650706,0.30962284345742963,5.553825787987864,83.44617421201214,1.0000000000000001e-11,27720219059.09949,0
