distance_m,FSPL_dB,gas_absorption_dB,total_loss_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2420.0,149.66873241400185,14.036,163.70473241400185,-84.69443245736204,1.0000000000000001e-11,24.47379403644831,1
2430.0,149.7045505663595,14.094000000000001,163.7985505663595,-84.78825060971968,1.0000000000000001e-11,23.950770592926,1
2440.0,149.7402216211678,14.152,163.89222162116778,-84.88192166452797,1.0000000000000001e-11,23.439718354171625,1
2450.0,149.7757467816839,14.21,163.9857467816839,-84.97544682504409,1.0000000000000001e-11,22.940341003237084,1
2460.0,149.81112723646083,14.267999999999999,164.07912723646083,-85.06882727982102,1.0000000000000001e-11,22.452350231740347,1
2470.0,149.84636415958659,14.326,164.17236415958658,-85.16206420294677,1.0000000000000001e-11,21.975467341578746,1
2480.0,149.88145871091757,14.384,164.26545871091758,-85.25515875427777,1.0000000000000001e-11,21.509418439789222,1
2490.0,149.91641203630797,14.442,164.35841203630798,-85.34811207966817,1.0000000000000001e-11,21.053937641974834,1
2500.0,149.951225267834,14.5,164.451225267834,-85.44092531119418,1.0000000000000001e-11,20.60876707230477,1
2510.0,149.98589952401397,14.557999999999998,164.54389952401397,-85.53359956737415,1.0000000000000001e-11,20.173655261801084,1
2520.0,150.0204359100241,14.616,164.6364359100241,-85.62613595338428,1.0000000000000001e-11,19.748355546625483,1
2530.0,150.05483551790957,14.673999999999998,164.72883551790957,-85.71853556126976,1.0000000000000001e-11,19.332632474932304,1
2540.0,150.08909942679202,14.732,164.82109942679202,-85.8107994701522,1.0000000000000001e-11,18.92625059487578,1
2550.0,150.12322870307236,14.79,164.91322870307235,-85.90292874643254,1.0000000000000001e-11,18.52898726831606,1
2560.0,150.15722440063024,14.847999999999999,165.00522440063025,-85.99492444399044,1.0000000000000001e-11,18.14061825539994,1
2570.0,150.19108756101912,14.905999999999999,165.09708756101912,-86.08678760437931,1.0000000000000001e-11,17.760933731693378,1
2580.0,150.22481921365784,14.964,165.18881921365784,-86.17851925701802,1.0000000000000001e-11,17.38972066933575,1
2590.0,150.25842037601825,15.021999999999998,165.28042037601824,-86.27012041937843,1.0000000000000001e-11,17.02677885417235,1
2600.0,150.2918920538096,15.08,165.3718920538096,-86.36159209716979,1.0000000000000001e-11,16.67190967376165,1
2610.0,150.32523524115885,15.137999999999998,165.46323524115886,-86.45293528451904,1.0000000000000001e-11,16.32491771908855,1
2620.0,150.35845092078813,15.196,165.55445092078813,-86.54415096414832,1.0000000000000001e-11,15.985618793130625,1
2630.0,150.3915400641884,15.254,165.6455400641884,-86.63524010754858,1.0000000000000001e-11,15.653827097152144,1
2640.0,150.42450363178983,15.312,165.73650363178984,-86.72620367515003,1.0000000000000001e-11,15.32936484098356,1
2650.0,150.45734257312938,15.37,165.82734257312939,-86.81704261648957,1.0000000000000001e-11,15.012059039595012,1
2660.0,150.4900578270146,15.428,165.9180578270146,-86.90775787037478,1.0000000000000001e-11,14.701739911383092,1
2670.0,150.52265032168475,15.485999999999999,166.00865032168474,-86.99835036504493,1.0000000000000001e-11,14.398242479884082,1
2680.0,150.55512097496904,15.544,166.09912097496905,-87.08882101832924,1.0000000000000001e-11,14.101406573773966,1
2690.0,150.58747069444138,15.601999999999999,166.18947069444138,-87.17917073780157,1.0000000000000001e-11,13.811075225155184,1
2700.0,150.619700377573,15.66,166.279700377573,-87.26940042093318,1.0000000000000001e-11,13.52709306784337,1
2710.0,150.65181091188134,15.718,166.36981091188133,-87.35951095524152,1.0000000000000001e-11,13.249315947646874,1
2720.0,150.68380317507723,15.776,166.45980317507724,-87.44950321843743,1.0000000000000001e-11,12.977594905234248,1
2730.0,150.71567803520833,15.834,166.54967803520833,-87.53937807856852,1.0000000000000001e-11,12.711790591553513,1
2740.0,150.74743635080102,15.892000000000001,166.63943635080102,-87.62913639416121,1.0000000000000001e-11,12.451765259265889,1
2750.0,150.7790789709985,15.95,166.7290789709985,-87.71877901435869,1.0000000000000001e-11,12.197382762745823,1
2760.0,150.8106067356976,16.008,166.8186067356976,-87.8083067790578,1.0000000000000001e-11,11.948513363220721,1
2770.0,150.8420204756822,16.066,166.9080204756822,-87.8977205190424,1.0000000000000001e-11,11.705028923631211,1
2780.0,150.87332101275473,16.124,166.99732101275472,-87.98702105611491,1.0000000000000001e-11,11.466804510344387,1
2790.0,150.9045091598652,16.182,167.0865091598652,-88.07620920322537,1.0000000000000001e-11,11.233719994867064,1
2800.0,150.9355857212376,16.24,167.1755857212376,-88.1652857645978,1.0000000000000001e-11,11.005656850419278,1
2810.0,150.96655149249483,16.298,167.26455149249483,-88.25425153585502,1.0000000000000001e-11,10.782498151934295,1
2820.0,150.99740726078045,16.355999999999998,167.35340726078044,-88.34310730414063,1.0000000000000001e-11,10.5641317794851,1
2830.0,151.02815380487903,16.414,167.442153804879,-88.4318538482392,1.0000000000000001e-11,10.35044881657115,1
2840.0,151.05879189533397,16.471999999999998,167.53079189533398,-88.52049193869416,1.0000000000000001e-11,10.14134034669189,1
2850.0,151.08932229456343,16.53,167.61932229456343,-88.60902233792362,1.0000000000000001e-11,9.936702258486484,1
2860.0,151.1197457569741,16.587999999999997,167.7077457569741,-88.6974458003343,1.0000000000000001e-11,9.736435245733832,1
2870.0,151.15006302907312,16.646,167.79606302907314,-88.78576307243333,1.0000000000000001e-11,9.540436798786306,1
2880.0,151.18027484957787,16.704,167.88427484957788,-88.87397489293807,1.0000000000000001e-11,9.34861081484927,1
2890.0,151.21038194952422,16.762,167.97238194952422,-88.9620819928844,1.0000000000000001e-11,9.160862792841309,1
2900.0,151.24038505237235,16.82,168.06038505237234,-89.05008509573253,1.0000000000000001e-11,8.97709983339425,1
2910.0,151.27028487411138,16.878,168.14828487411137,-89.13798491747156,1.0000000000000001e-11,8.7972322405664,1
2920.0,151.30008212336162,16.936,168.23608212336163,-89.22578216672181,1.0000000000000001e-11,8.6211719201293,1
2930.0,151.32977750147546,16.994,168.32377750147546,-89.31347754483565,1.0000000000000001e-11,8.448833981280975,1
2940.0,151.3593717026364,17.052,168.4113717026364,-89.40107174599657,1.0000000000000001e-11,8.280133533219441,1
2950.0,151.38886541395647,17.11,168.49886541395648,-89.48856545731667,1.0000000000000001e-11,8.114990490282446,1
2960.0,151.41825931557202,17.168,168.58625931557202,-89.57595935893221,1.0000000000000001e-11,7.95332316509448,1
2970.0,151.44755408073746,17.226,168.67355408073746,-89.66325412409765,1.0000000000000001e-11,7.795054675419765,1
2980.0,151.47675037591836,17.284,168.76075037591835,-89.75045041927854,1.0000000000000001e-11,7.640108139022516,1
2990.0,151.50584886088183,17.342000000000002,168.84784886088184,-89.83754890424203,1.0000000000000001e-11,7.488409877093436,1
3000.0,151.5348501887865,17.4,168.9348501887865,-89.92455023214669,1.0000000000000001e-11,7.339889414249717,1
3010.0,151.56375500627013,17.458,169.02175500627013,-90.01145504963031,1.0000000000000001e-11,7.194473071682041,1
3020.0,151.59256395353628,17.516,169.10856395353628,-90.09826399689646,1.0000000000000001e-11,7.052095179147333,1
3030.0,151.62127766443933,17.573999999999998,169.19527766443935,-90.18497770779953,1.0000000000000001e-11,6.912685261262755,1
3040.0,151.6498967665683,17.631999999999998,169.2818967665683,-90.2715968099285,1.0000000000000001e-11,6.7761792494984645,1
3050.0,151.67842188132897,17.689999999999998,169.36842188132897,-90.35812192468916,1.0000000000000001e-11,6.642511473611358,1
3060.0,151.70685362402486,17.748,169.45485362402485,-90.44455366738504,1.0000000000000001e-11,6.511622670211325,1
3070.0,151.73519260393698,17.805999999999997,169.54119260393696,-90.53089264729715,1.0000000000000001e-11,6.383447169055248,1
3080.0,151.76343942440212,17.864,169.62743942440213,-90.61713946776231,1.0000000000000001e-11,6.257928910179503,1
3090.0,151.79159468288992,17.921999999999997,169.71359468288992,-90.7032947262501,1.0000000000000001e-11,6.135007028480708,1
3100.0,151.8196589710787,17.98,169.79965897107868,-90.78935901443887,1.0000000000000001e-11,6.014625463995227,1
3110.0,151.84763287492996,18.038,169.88563287492997,-90.87533291829016,1.0000000000000001e-11,5.896729758472666,1
3120.0,151.8755169747621,18.096,169.9715169747621,-90.96121701812228,1.0000000000000001e-11,5.781263851949372,1
3130.0,151.9033118453222,18.154,170.0573118453222,-91.04701188868239,1.0000000000000001e-11,5.668176489601446,1
3140.0,151.93101805585752,18.212,170.1430180558575,-91.1327180992177,1.0000000000000001e-11,5.557413213178474,1
3150.0,151.95863617018523,18.27,170.22863617018524,-91.21833621354543,1.0000000000000001e-11,5.448925971283044,1
3160.0,151.98616674676128,18.328,170.3141667467613,-91.30386679012148,1.0000000000000001e-11,5.342663509091233,1
3170.0,152.01361033874826,18.386,170.39961033874826,-91.38931038210845,1.0000000000000001e-11,5.23857937691887,1
3180.0,152.04096749408188,18.444,170.48496749408187,-91.47466753744206,1.0000000000000001e-11,5.136623921655275,1
3190.0,152.06823875553687,18.502,170.57023875553688,-91.55993879889706,1.0000000000000001e-11,5.036753897042765,1
3200.0,152.09542466079137,18.56,170.65542466079137,-91.64512470415156,1.0000000000000001e-11,4.9389212516839045,1
3210.0,152.12252574249067,18.618,170.74052574249066,-91.73022578585085,1.0000000000000001e-11,4.843084341034255,1
3220.0,152.14954252830984,18.676000000000002,170.82554252830982,-91.81524257167001,1.0000000000000001e-11,4.749198317122872,1
3230.0,152.1764755410153,18.733999999999998,170.9104755410153,-91.90017558437549,1.0000000000000001e-11,4.6572231371185575,1
3240.0,152.2033252985255,18.792,170.9953252985255,-91.98502534188569,1.0000000000000001e-11,4.567115554763612,1
3250.0,152.23009231397072,18.849999999999998,171.0800923139707,-92.0697923573309,1.0000000000000001e-11,4.478837128940085,1
3260.0,152.256777095752,18.907999999999998,171.164777095752,-92.15447713911217,1.0000000000000001e-11,4.39234941853002,1
3270.0,152.28338014759896,18.966,171.24938014759897,-92.23908019095916,1.0000000000000001e-11,4.307610778988956,1
3280.0,152.30990196862683,19.023999999999997,171.33390196862683,-92.32360201198702,1.0000000000000001e-11,4.224587574338686,1
3290.0,152.33634305339274,19.082,171.41834305339273,-92.40804309675292,1.0000000000000001e-11,4.143241363461243,1
3300.0,152.36270389195096,19.139999999999997,171.50270389195094,-92.49240393531113,1.0000000000000001e-11,4.0635369086651645,1
3310.0,152.38898496990765,19.198,171.58698496990766,-92.57668501326785,1.0000000000000001e-11,3.9854373705457293,1
3320.0,152.41518676847397,19.256,171.67118676847397,-92.66088681183416,1.0000000000000001e-11,3.9089123165512207,1
3330.0,152.44130976451964,19.314,171.75530976451964,-92.74500980787982,1.0000000000000001e-11,3.833924907276914,1
3340.0,152.46735443062454,19.372,171.83935443062455,-92.82905447398474,1.0000000000000001e-11,3.7604431084578365,1
3350.0,152.49332123513017,19.43,171.92332123513017,-92.91302127849036,1.0000000000000001e-11,3.688438089255514,1
3360.0,152.5192106421901,19.488,172.0072106421901,-92.99691068555029,1.0000000000000001e-11,3.617874611978467,1
3370.0,152.54502311182,19.546,172.09102311182,-93.08072315518018,1.0000000000000001e-11,3.5487238457882166,1
3380.0,152.57075909994632,19.604,172.1747590999463,-93.16445914330649,1.0000000000000001e-11,3.480956959846284,1
3390.0,152.5964190584549,19.662,172.2584190584549,-93.24811910181509,1.0000000000000001e-11,3.4145435216009363,1
3400.0,152.62200343523835,19.72,172.34200343523835,-93.33170347859854,1.0000000000000001e-11,3.34945470021369,1
3410.0,152.64751267424316,19.778,172.42551267424315,-93.41521271760334,1.0000000000000001e-11,3.2856648682725607,1
3420.0,152.67294721551593,19.836,172.50894721551595,-93.49864725887613,1.0000000000000001e-11,3.2231451949390633,1
3430.0,152.69830749524863,19.894000000000002,172.59230749524863,-93.58200753860882,1.0000000000000001e-11,3.161868451087959,1
3440.0,152.72359394582384,19.951999999999998,172.67559394582383,-93.66529398918402,1.0000000000000001e-11,3.101809009307261,1
3450.0,152.74880699585873,20.01,172.75880699585872,-93.74850703921891,1.0000000000000001e-11,3.0429428438982304,1
3460.0,152.77394707024877,20.067999999999998,172.84194707024875,-93.83164711360894,1.0000000000000001e-11,2.9852443274488767,1
3470.0,152.79901459021073,20.126,172.92501459021074,-93.91471463357092,1.0000000000000001e-11,2.9286878325472077,1
3480.0,152.82400997332485,20.184,173.00800997332485,-93.99771001668503,1.0000000000000001e-11,2.873250935207733,1
3490.0,152.84893363357685,20.242,173.09093363357684,-94.08063367693703,1.0000000000000001e-11,2.8189096097317092,1
3500.0,152.87378598139873,20.3,173.17378598139874,-94.16348602475892,1.0000000000000001e-11,2.765641432133643,1
3510.0,152.89856742370972,20.357999999999997,173.25656742370973,-94.24626746706991,1.0000000000000001e-11,2.71342558014129,1
3520.0,152.92327836395583,20.416,173.33927836395583,-94.32897840731601,1.0000000000000001e-11,2.6622364263426537,1
3530.0,152.9479192021497,20.473999999999997,173.4219192021497,-94.41161924550988,1.0000000000000001e-11,2.6120563518919897,1
3540.0,152.97249033490897,20.532,173.50449033490898,-94.49419037826917,1.0000000000000001e-11,2.5628629328038017,1
3550.0,152.9969921554951,20.59,173.5869921554951,-94.57669219885528,1.0000000000000001e-11,2.514636948519093,1
3560.0,153.02142505385075,20.648,173.66942505385074,-94.65912509721093,1.0000000000000001e-11,2.4673575767656155,1
3570.0,153.0457894166371,20.706,173.75178941663708,-94.74148945999727,1.0000000000000001e-11,2.4210039952711195,1
3580.0,153.07008562727071,20.764,173.83408562727072,-94.82378567063091,1.0000000000000001e-11,2.37556018690311,1
3590.0,153.09431406595962,20.822,173.91631406595963,-94.90601410931981,1.0000000000000001e-11,2.3310053293893356,1
3600.0,153.118475109739,20.88,173.998475109739,-94.98817515309918,1.0000000000000001e-11,2.287320202170796,1
3610.0,153.14256913250637,20.938,174.08056913250635,-95.07026917586654,1.0000000000000001e-11,2.2444903898282442,1
3620.0,153.1665965050566,20.996,174.1625965050566,-95.15229654841679,1.0000000000000001e-11,2.202495070089427,1
3630.0,153.19055759511548,21.054,174.24455759511548,-95.23425763847567,1.0000000000000001e-11,2.1613182258218453,1
3640.0,153.21445276737433,21.112,174.32645276737432,-95.31615281073451,1.0000000000000001e-11,2.1209438398929983,1
3650.0,153.23828238352274,21.169999999999998,174.40828238352273,-95.39798242688292,1.0000000000000001e-11,2.0813558951703843,1
3660.0,153.26204680228142,21.228,174.49004680228143,-95.47974684564161,1.0000000000000001e-11,2.0425367728082517,1
3670.0,153.285746379435,21.285999999999998,174.571746379435,-95.5614464227952,1.0000000000000001e-11,2.0044720573873485,1
3680.0,153.3093814678636,21.344,174.6533814678636,-95.64308151122378,1.0000000000000001e-11,1.9671457317751728,1
3690.0,153.33295241757446,21.401999999999997,174.73495241757445,-95.72465246093464,1.0000000000000001e-11,1.930541778839221,1
3700.0,153.35645957573314,21.46,174.81645957573315,-95.80615961909334,1.0000000000000001e-11,1.8946489865867433,1
3710.0,153.37990328669417,21.518,174.89790328669417,-95.88760333005436,1.0000000000000001e-11,1.8594481344587328,1
3720.0,153.4032838920312,21.576,174.9792838920312,-95.96898393539138,1.0000000000000001e-11,1.8249296121756908,1
3730.0,153.42660173056703,21.634,175.06060173056704,-96.05030177392723,1.0000000000000001e-11,1.7910774026051113,1
3740.0,153.44985713840282,21.692,175.14185713840283,-96.13155718176301,1.0000000000000001e-11,1.7578786920409921,1
3750.0,153.47305044894762,21.75,175.22305044894762,-96.2127504923078,1.0000000000000001e-11,1.7253190650640786,1
3760.0,153.49618199294645,21.808,175.30418199294644,-96.29388203630663,1.0000000000000001e-11,1.6933873096816183,1
3770.0,153.51925209850907,21.866,175.38525209850906,-96.37495214186924,1.0000000000000001e-11,1.6620706121876072,1
3780.0,153.54226109113773,21.924,175.46626109113774,-96.45596113449793,1.0000000000000001e-11,1.6313545571627897,1
3790.0,153.56520929375466,21.982,175.54720929375466,-96.53690933711485,1.0000000000000001e-11,1.6012295343276644,1
3800.0,153.58809702672943,22.04,175.62809702672942,-96.61779707008961,1.0000000000000001e-11,1.5716827299762257,1
3810.0,153.61092460790564,22.098,175.70892460790566,-96.69862465126585,1.0000000000000001e-11,1.5427013304024684,1
3820.0,153.6336923526274,22.156,175.7896923526274,-96.7793923959876,1.0000000000000001e-11,1.5142773270401415,1
3830.0,153.65640057376567,22.214,175.87040057376566,-96.86010061712585,1.0000000000000001e-11,1.4863963044699873,1
3840.0,153.67904958174387,22.272,175.95104958174386,-96.94074962510405,1.0000000000000001e-11,1.4590486524125026,1
3850.0,153.70163968456325,22.33,176.03163968456323,-97.02133972792342,1.0000000000000001e-11,1.4322231588749328,1
3860.0,153.72417118782835,22.387999999999998,176.11217118782835,-97.10187123118854,1.0000000000000001e-11,1.4059102135777732,1
3870.0,153.74664439477147,22.446,176.19264439477146,-97.18234443813165,1.0000000000000001e-11,1.380098604528269,1
3880.0,153.76905960627738,22.503999999999998,176.27305960627737,-97.26275964963756,1.0000000000000001e-11,1.3547787214469158,1
3890.0,153.7914171209074,22.562,176.3534171209074,-97.3431171642676,1.0000000000000001e-11,1.3299425557674605,1
3900.0,153.81371723492322,22.619999999999997,176.43371723492322,-97.42341727828341,1.0000000000000001e-11,1.3055772937838954,1
3910.0,153.8359602423106,22.678,176.5139602423106,-97.50366028567078,1.0000000000000001e-11,1.2816765286432186,1
3920.0,153.8581464348024,22.736,176.59414643480238,-97.58384647816257,1.0000000000000001e-11,1.2582290483526732,1
3930.0,153.88027610190176,22.794,176.67427610190177,-97.66397614526196,1.0000000000000001e-11,1.2352268443460057,1
3940.0,153.9023495309047,22.852,176.7543495309047,-97.74404957426489,1.0000000000000001e-11,1.2126619080569623,1
3950.0,153.9243670069224,22.91,176.8343670069224,-97.8240670502826,1.0000000000000001e-11,1.1905230274927852,1
3960.0,153.94632881290346,22.968,176.91432881290345,-97.90402885626364,1.0000000000000001e-11,1.1688037958004718,1
3970.0,153.96823522965553,23.026,176.99423522965554,-97.98393527301573,1.0000000000000001e-11,1.1474962044137678,1
3980.0,153.99008653586696,23.084,177.07408653586697,-98.06378657922716,1.0000000000000001e-11,1.126590643053167,1
3990.0,154.01188300812822,23.142,177.15388300812822,-98.1435830514884,1.0000000000000001e-11,1.1060791031524144,1
4000.0,154.0336249209525,23.2,177.23362492095248,-98.22332496431267,1.0000000000000001e-11,1.0859551778585068,1
