distance_m,alpha_Np_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2600.0,1.0882796185405306,24577.271593271926,-24547.271593271926,-24408.271593271926,0.001,0.0,1
2610.0,1.0882796185405306,24671.799560938358,-24641.799560938358,-24502.799560938358,0.001,0.0,1
2620.0,1.0882796185405306,24766.327528604786,-24736.327528604786,-24597.327528604786,0.001,0.0,1
2630.0,1.0882796185405306,24860.85549627122,-24830.85549627122,-24691.85549627122,0.001,0.0,1
2640.0,1.0882796185405306,24955.383463937647,-24925.383463937647,-24786.383463937647,0.001,0.0,1
2650.0,1.0882796185405306,25049.91143160408,-25019.91143160408,-24880.91143160408,0.001,0.0,1
2660.0,1.0882796185405306,25144.439399270508,-25114.439399270508,-24975.439399270508,0.001,0.0,1
2670.0,1.0882796185405306,25238.96736693694,-25208.96736693694,-25069.96736693694,0.001,0.0,1
2680.0,1.0882796185405306,25333.49533460337,-25303.49533460337,-25164.49533460337,0.001,0.0,1
2690.0,1.0882796185405306,25428.0233022698,-25398.0233022698,-25259.0233022698,0.001,0.0,1
2700.0,1.0882796185405306,25522.551269936233,-25492.551269936233,-25353.551269936233,0.001,0.0,1
2710.0,1.0882796185405306,25617.079237602662,-25587.079237602662,-25448.079237602662,0.001,0.0,1
