distance_m,distance_km,L_atm_dB,L_turb_dB,L_point_dB,L_total_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2390.0,2.39,50.172669593432964,21.357239147864775,0.30962284345742963,71.83953158475516,17.160468415244836,1.0000000000000001e-11,5728062225.203079,0
2400.0,2.4,50.38259708127159,21.52135288986168,0.30962284345742963,72.2135728145907,16.786427185409295,1.0000000000000001e-11,5606254433.8096695,0
2410.0,2.41,50.592524569110225,21.686037462656206,0.30962284345742963,72.58818487522386,16.41181512477614,1.0000000000000001e-11,5484476540.909186,0
2420.0,2.42,50.80245205694885,21.85129247079734,0.30962284345742963,72.96336737120363,16.03663262879637,1.0000000000000001e-11,5362748289.795742,0
2430.0,2.43,51.01237954478749,22.01711752074384,0.30962284345742963,73.33911990898876,15.660880091011236,1.0000000000000001e-11,5241091122.002911,0
2440.0,2.44,51.22230703262612,22.183512220847152,0.30962284345742963,73.7154420969307,15.284557903069299,1.0000000000000001e-11,5119528311.271458,0
2450.0,2.45,51.43223452046475,22.350476181334567,0.30962284345742963,74.09233354525675,14.90766645474325,1.0000000000000001e-11,4998085105.26967,0
2460.0,2.46,51.64216200830338,22.51800901429263,0.30962284345742963,74.46979386605345,14.53020613394655,1.0000000000000001e-11,4876788874.917144,0
2470.0,2.47,51.85208949614202,22.68611033365071,0.30962284345742963,74.84782267325016,14.152177326749836,1.0000000000000001e-11,4755669271.004194,0
2480.0,2.48,52.06201698398065,22.85477975516482,0.30962284345742963,75.2264195826029,13.773580417397099,1.0000000000000001e-11,4634758387.606186,0
2490.0,2.49,52.27194447181928,23.024016896401637,0.30962284345742963,75.60558421167835,13.394415788321652,1.0000000000000001e-11,4514090931.560287,0
2500.0,2.5,52.48187195965791,23.193821376722703,0.30962284345742963,75.98531617983805,13.014683820161949,1.0000000000000001e-11,4393704396.997231,0
2510.0,2.51,52.691799447496535,23.36419281726885,0.30962284345742963,76.36561510822283,12.634384891777174,1.0000000000000001e-11,4273639243.5979795,0
2520.0,2.52,52.90172693533517,23.535130840944838,0.30962284345742963,76.74648061973744,12.25351938026256,1.0000000000000001e-11,4153939076.871235,0
2530.0,2.53,53.111654423173796,23.706635072404122,0.30962284345742963,77.12791233903535,11.872087660964652,1.0000000000000001e-11,4034650828.319223,0
2540.0,2.54,53.32158191101244,23.87870513803389,0.30962284345742963,77.50990989250376,11.490090107496243,1.0000000000000001e-11,3915824932.8744493,0
2550.0,2.55,53.531509398851064,24.051340665940213,0.30962284345742963,77.8924729082487,11.107527091751294,1.0000000000000001e-11,3797515500.4494605,0
2560.0,2.56,53.7414368866897,24.224541285933455,0.30962284345742963,78.27560101608059,10.724398983919414,1.0000000000000001e-11,3679780477.847458,0
2570.0,2.57,53.951364374528325,24.398306629513794,0.30962284345742963,78.65929384749955,10.340706152500445,1.0000000000000001e-11,3562681796.640678,0
2580.0,2.58,54.161291862366966,24.572636329856977,0.30962284345742963,79.04355103568138,9.956448964318625,1.0000000000000001e-11,3446285501.945262,0
2590.0,2.59,54.37121935020559,24.747530021800195,0.30962284345742963,79.42837221546323,9.571627784536773,1.0000000000000001e-11,3330661856.3228383,0
2600.0,2.6,54.581146838044226,24.92298734182819,0.30962284345742963,79.81375702332984,9.186242976670158,1.0000000000000001e-11,3215885412.3412805,0
2610.0,2.61,54.79107432588285,25.0990079280595,0.30962284345742963,80.19970509739979,8.800294902600214,1.0000000000000001e-11,3102035046.6602793,0
2620.0,2.62,55.00100181372149,25.27559142023285,0.30962284345742963,80.58621607741178,8.413783922588223,1.0000000000000001e-11,2989193947.908528,0
2630.0,2.63,55.21092930156012,25.452737459693758,0.30962284345742963,80.97328960471131,8.026710395288688,1.0000000000000001e-11,2877449550.134229,0
2640.0,2.64,55.420856789398755,25.630445689381276,0.30962284345742963,81.36092532223746,7.639074677762537,1.0000000000000001e-11,2766893403.294066,0
2650.0,2.65,55.63078427723738,25.80871575381487,0.30962284345742963,81.74912287450968,7.2508771254903195,1.0000000000000001e-11,2657620972.159036,0
2660.0,2.66,55.840711765076016,25.9875472990815,0.30962284345742963,82.13788190761495,6.862118092385046,1.0000000000000001e-11,2549731355.2259774,0
2670.0,2.67,56.05063925291464,26.166939972822814,0.30962284345742963,82.52720206919489,6.472797930805115,1.0000000000000001e-11,2443326915.8019114,0
2680.0,2.68,56.26056674075328,26.34689342422253,0.30962284345742963,82.91708300843324,6.082916991566762,1.0000000000000001e-11,2338512818.4415913,0
2690.0,2.69,56.47049422859191,26.527407303993925,0.30962284345742963,83.30752437604328,5.6924756239567245,1.0000000000000001e-11,2235396465.428685,0
2700.0,2.7,56.680421716430544,26.708481264367542,0.30962284345742963,83.69852582425553,5.301474175744474,1.0000000000000001e-11,2134086830.04182,0
2710.0,2.71,56.89034920426917,26.89011495907892,0.30962284345742963,84.09008700680552,4.909912993194482,1.0000000000000001e-11,2034693685.9617374,0
2720.0,2.72,57.10027669210781,27.072308043356628,0.30962284345742963,84.48220757892187,4.517792421078127,1.0000000000000001e-11,1937326735.3438187,0
2730.0,2.73,57.31020417994644,27.2550601739103,0.30962284345742963,84.87488719731418,4.12511280268582,1.0000000000000001e-11,1842094641.7512088,0
2740.0,2.74,57.52013166778507,27.43837100891886,0.30962284345742963,85.26812552016136,3.7318744798386376,1.0000000000000001e-11,1749103978.2181985,0
2750.0,2.75,57.7300591556237,27.622240208018923,0.30962284345742963,85.66192220710006,3.338077792899938,1.0000000000000001e-11,1658458105.0422442,0
2760.0,2.76,57.939986643462326,27.806667432293256,0.30962284345742963,86.05627691921302,2.943723080786981,1.0000000000000001e-11,1570255996.2832081,0
2770.0,2.77,58.14991413130096,27.99165234425944,0.30962284345742963,86.45118931901783,2.5488106809821716,1.0000000000000001e-11,1484591038.1331537,0
2780.0,2.78,58.35984161913959,28.17719460785858,0.30962284345742963,86.8466590704556,2.153340929544399,1.0000000000000001e-11,1401549826.0289404,0
2790.0,2.79,58.56976910697823,28.363293888444264,0.30962284345742963,87.24268583887992,1.7573141611200782,1.0000000000000001e-11,1321210990.3171432,0
2800.0,2.8,58.779696594816855,28.549949852771523,0.30962284345742963,87.6392692910458,1.3607307089541933,1.0000000000000001e-11,1243644082.1622138,0
2810.0,2.81,58.98962408265549,28.737162168985975,0.30962284345742963,88.0364090950989,0.9635909049010962,1.0000000000000001e-11,1168908551.9669404,0
2820.0,2.82,59.199551570494116,28.924930506613133,0.30962284345742963,88.43410492056468,0.5658950794353217,1.0000000000000001e-11,1097052851.670171,0
2830.0,2.83,59.40947905833276,29.11325453654772,0.30962284345742963,88.83235643833791,0.16764356166208927,1.0000000000000001e-11,1028113689.813753,0
2840.0,2.84,59.61940654617138,29.302133931043212,0.30962284345742963,89.23116332067202,-0.2311633206720245,1.0000000000000001e-11,962115464.255097,1
2850.0,2.85,59.82933403401002,29.491568363701465,0.30962284345742963,89.63052524116891,-0.6305252411689111,1.0000000000000001e-11,899069891.989905,1
2860.0,2.86,60.039261521848644,29.681557509462408,0.30962284345742963,90.03044187476848,-1.030441874768485,1.0000000000000001e-11,838975849.0055989,1
2870.0,2.87,60.24918900968728,29.87210104459393,0.30962284345742963,90.43091289773864,-1.4309128977386365,1.0000000000000001e-11,781819425.7713703,1
2880.0,2.88,60.45911649752591,30.063198646681823,0.30962284345742963,90.83193798766517,-1.831937987665171,1.0000000000000001e-11,727574196.3182304,1
2890.0,2.89,60.669043985364546,30.254849994619857,0.30962284345742963,91.23351682344183,-2.233516823441832,1.0000000000000001e-11,676201691.3340672,1
2900.0,2.9,60.87897147320317,30.447054768599955,0.30962284345742963,91.63564908526057,-2.6356490852605674,1.0000000000000001e-11,627652058.7462021,1
2910.0,2.91,61.08889896104181,30.63981265010249,0.30962284345742963,92.03833445460172,-3.038334454601724,1.0000000000000001e-11,581864889.2862364,1
2920.0,2.92,61.29882644888043,30.83312332188666,0.30962284345742963,92.44157261422453,-3.441572614224526,1.0000000000000001e-11,538770179.8413308,1
2930.0,2.93,61.508753936719074,31.02698646798101,0.30962284345742963,92.84536324815751,-3.8453632481575113,1.0000000000000001e-11,498289404.1951179,1
2940.0,2.94,61.7186814245577,31.221401773674003,0.30962284345742963,93.24970604168914,-4.249706041689137,1.0000000000000001e-11,460336659.1316699,1
2950.0,2.95,61.928608912396335,31.41636892550475,0.30962284345742963,93.65460068135852,-4.654600681358517,1.0000000000000001e-11,424819853.7816912,1
2960.0,2.96,62.13853640023496,31.611887611253792,0.30962284345742963,94.06004685494618,-5.0600468549461795,1.0000000000000001e-11,391641911.3921986,1
2970.0,2.97,62.3484638880736,31.807957519934014,0.30962284345742963,94.46604425146505,-5.46604425146505,1.0000000000000001e-11,360701955.180409,1
2980.0,2.98,62.55839137591223,32.00457834178163,0.30962284345742963,94.8725925611513,-5.8725925611512935,1.0000000000000001e-11,331896453.3186622,1
2990.0,2.99,62.768318863750864,32.20174976824727,0.30962284345742963,95.27969147545556,-6.279691475455564,1.0000000000000001e-11,305120302.0960019,1
3000.0,3.0,62.97824635158949,32.39947149198719,0.30962284345742963,95.68734068703411,-6.6873406870341086,1.0000000000000001e-11,280267830.62375003,1
3010.0,3.01,63.18817383942812,32.59774320685456,0.30962284345742963,96.09553988974011,-7.09553988974011,1.0000000000000001e-11,257233714.83192047,1
3020.0,3.02,63.39810132726675,32.796564607890765,0.30962284345742963,96.50428877861495,-7.504288778614949,1.0000000000000001e-11,235913792.71686655,1
3030.0,3.03,63.60802881510538,32.995935391316976,0.30962284345742963,96.91358704987978,-7.91358704987978,1.0000000000000001e-11,216205776.67331287,1
3040.0,3.04,63.81795630294402,33.19585525452561,0.30962284345742963,97.32343440092707,-8.32343440092707,1.0000000000000001e-11,198009862.1537668,1
3050.0,3.05,64.02788379078264,33.39632389607204,0.30962284345742963,97.73383053031212,-8.733830530312119,1.0000000000000001e-11,181229234.77274555,1
3060.0,3.06,64.23781127862128,33.597341015666245,0.30962284345742963,98.14477513774496,-9.144775137744958,1.0000000000000001e-11,165770480.28429627,1
3070.0,3.07,64.4477387664599,33.79890631416471,0.30962284345742963,98.55626792408205,-9.55626792408205,1.0000000000000001e-11,151543903.6171837,1
