distance_m,extinction_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
3390.0,0.05,737.1385,-727.1385,-628.1385,1e-09,0.0,1
3400.0,0.05,739.3100000000001,-729.3100000000001,-630.3100000000001,1e-09,0.0,1
3410.0,0.05,741.4815,-731.4815,-632.4815,1e-09,0.0,1
3420.0,0.05,743.653,-733.653,-634.653,1e-09,0.0,1
3430.0,0.05,745.8245000000001,-735.8245000000001,-636.8245000000001,1e-09,0.0,1
3440.0,0.05,747.996,-737.996,-638.996,1e-09,0.0,1
3450.0,0.05,750.1675,-740.1675,-641.1675,1e-09,0.0,1
3460.0,0.05,752.339,-742.339,-643.339,1e-09,0.0,1
3470.0,0.05,754.5105,-744.5105,-645.5105,1e-09,0.0,1
3480.0,0.05,756.682,-746.682,-647.682,1e-09,0.0,1
3490.0,0.05,758.8535,-748.8535,-649.8535,1e-09,0.0,1
3500.0,0.05,761.025,-751.025,-652.025,1e-09,0.0,1
3510.0,0.05,763.1965,-753.1965,-654.1965,1e-09,0.0,1
3520.0,0.05,765.368,-755.368,-656.368,1e-09,0.0,1
3530.0,0.05,767.5395000000001,-757.5395000000001,-658.5395000000001,1e-09,0.0,1
3540.0,0.05,769.711,-759.711,-660.711,1e-09,0.0,1
3550.0,0.05,771.8825,-761.8825,-662.8825,1e-09,0.0,1
3560.0,0.05,774.0540000000001,-764.0540000000001,-665.0540000000001,1e-09,0.0,1
3570.0,0.05,776.2255,-766.2255,-667.2255,1e-09,0.0,1
3580.0,0.05,778.397,-768.397,-669.397,1e-09,0.0,1
3590.0,0.05,780.5685000000001,-770.5685000000001,-671.5685000000001,1e-09,0.0,1
3600.0,0.05,782.74,-772.74,-673.74,1e-09,0.0,1
3610.0,0.05,784.9115,-774.9115,-675.9115,1e-09,0.0,1
3620.0,0.05,787.0830000000001,-777.0830000000001,-678.0830000000001,1e-09,0.0,1
3630.0,0.05,789.2545,-779.2545,-680.2545,1e-09,0.0,1
3640.0,0.05,791.426,-781.426,-682.426,1e-09,0.0,1
3650.0,0.05,793.5975000000001,-783.5975000000001,-684.5975000000001,1e-09,0.0,1
3660.0,0.05,795.769,-785.769,-686.769,1e-09,0.0,1
3670.0,0.05,797.9405,-787.9405,-688.9405,1e-09,0.0,1
3680.0,0.05,800.1120000000001,-790.1120000000001,-691.1120000000001,1e-09,0.0,1
3690.0,0.05,802.2835,-792.2835,-693.2835,1e-09,0.0,1
3700.0,0.05,804.455,-794.455,-695.455,1e-09,0.0,1
3710.0,0.05,806.6265000000001,-796.6265000000001,-697.6265000000001,1e-09,0.0,1
3720.0,0.05,808.798,-798.798,-699.798,1e-09,0.0,1
3730.0,0.05,810.9695,-800.9695,-701.9695,1e-09,0.0,1
3740.0,0.05,813.1410000000001,-803.1410000000001,-704.1410000000001,1e-09,0.0,1
3750.0,0.05,815.3125,-805.3125,-706.3125,1e-09,0.0,1
3760.0,0.05,817.484,-807.484,-708.484,1e-09,0.0,1
3770.0,0.05,819.6555000000001,-809.6555000000001,-710.6555000000001,1e-09,0.0,1
3780.0,0.05,821.827,-811.827,-712.827,1e-09,0.0,1
3790.0,0.05,823.9985,-813.9985,-714.9985,1e-09,0.0,1
3800.0,0.05,826.1700000000001,-816.1700000000001,-717.1700000000001,1e-09,0.0,1
3810.0,0.05,828.3415,-818.3415,-719.3415,1e-09,0.0,1
3820.0,0.05,830.513,-820.513,-721.513,1e-09,0.0,1
3830.0,0.05,832.6845000000001,-822.6845000000001,-723.6845000000001,1e-09,0.0,1
3840.0,0.05,834.856,-824.856,-725.856,1e-09,0.0,1
3850.0,0.05,837.0275,-827.0275,-728.0275,1e-09,0.0,1
3860.0,0.05,839.1990000000001,-829.1990000000001,-730.1990000000001,1e-09,0.0,1
3870.0,0.05,841.3705,-831.3705,-732.3705,1e-09,0.0,1
3880.0,0.05,843.542,-833.542,-734.542,1e-09,0.0,1
3890.0,0.05,845.7135000000001,-835.7135000000001,-736.7135000000001,1e-09,0.0,1
3900.0,0.05,847.885,-837.885,-738.885,1e-09,0.0,1
3910.0,0.05,850.0565,-840.0565,-741.0565,1e-09,0.0,1
3920.0,0.05,852.2280000000001,-842.2280000000001,-743.2280000000001,1e-09,0.0,1
3930.0,0.05,854.3995,-844.3995,-745.3995,1e-09,0.0,1
3940.0,0.05,856.571,-846.571,-747.571,1e-09,0.0,1
3950.0,0.05,858.7425000000001,-848.7425000000001,-749.7425000000001,1e-09,0.0,1
3960.0,0.05,860.914,-850.914,-751.914,1e-09,0.0,1
3970.0,0.05,863.0855,-853.0855,-754.0855,1e-09,0.0,1
3980.0,0.05,865.2570000000001,-855.2570000000001,-756.2570000000001,1e-09,0.0,1
3990.0,0.05,867.4285,-857.4285,-758.4285,1e-09,0.0,1
4000.0,0.05,869.6,-859.6,-760.6,1e-09,0.0,1
