distance_m,alpha_Np_per_m,path_loss_dB,Pr_dBm,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
10.0,1.2566370614359172,109.15149515632378,-79.15149515632378,59.848504843676224,0.001,19881.244461628965,0
20.0,1.2566370614359172,218.30299031264755,-188.30299031264755,-49.30299031264755,0.001,0.016938422375208095,1
30.0,1.2566370614359172,327.4544854689713,-297.4544854689713,-158.4544854689713,0.001,3.203426503814917e-13,1
40.0,1.2566370614359172,436.6059806252951,-406.6059806252951,-267.6059806252951,0.001,0.0,1
50.0,1.2566370614359172,545.7574757816188,-515.7574757816188,-376.75747578161884,0.001,0.0,1
60.0,1.2566370614359172,654.9089709379426,-624.9089709379426,-485.9089709379426,0.001,0.0,1
70.0,1.2566370614359172,764.0604660942664,-734.0604660942664,-595.0604660942664,0.001,0.0,1
80.0,1.2566370614359172,873.2119612505902,-843.2119612505902,-704.2119612505902,0.001,0.0,1
90.0,1.2566370614359172,982.363456406914,-952.363456406914,-813.363456406914,0.001,0.0,1
100.0,1.2566370614359172,1091.5149515632377,-1061.5149515632377,-922.5149515632377,0.001,0.0,1
110.0,1.2566370614359172,1200.6664467195615,-1170.6664467195615,-1031.6664467195615,0.001,0.0,1
120.0,1.2566370614359172,1309.8179418758853,-1279.8179418758853,-1140.8179418758853,0.001,0.0,1
130.0,1.2566370614359172,1418.969437032209,-1388.969437032209,-1249.969437032209,0.001,0.0,1
140.0,1.2566370614359172,1528.1209321885328,-1498.1209321885328,-1359.1209321885328,0.001,0.0,1
150.0,1.2566370614359172,1637.2724273448566,-1607.2724273448566,-1468.2724273448566,0.001,0.0,1
160.0,1.2566370614359172,1746.4239225011804,-1716.4239225011804,-1577.4239225011804,0.001,0.0,1
170.0,1.2566370614359172,1855.5754176575042,-1825.5754176575042,-1686.5754176575042,0.001,0.0,1
180.0,1.2566370614359172,1964.726912813828,-1934.726912813828,-1795.726912813828,0.001,0.0,1
190.0,1.2566370614359172,2073.878407970152,-2043.8784079701518,-1904.8784079701518,0.001,0.0,1
200.0,1.2566370614359172,2183.0299031264753,-2153.0299031264753,-2014.0299031264753,0.001,0.0,1
210.0,1.2566370614359172,2292.1813982827994,-2262.1813982827994,-2123.1813982827994,0.001,0.0,1
220.0,1.2566370614359172,2401.332893439123,-2371.332893439123,-2232.332893439123,0.001,0.0,1
230.0,1.2566370614359172,2510.484388595447,-2480.484388595447,-2341.484388595447,0.001,0.0,1
240.0,1.2566370614359172,2619.6358837517705,-2589.6358837517705,-2450.6358837517705,0.001,0.0,1
250.0,1.2566370614359172,2728.7873789080945,-2698.7873789080945,-2559.7873789080945,0.001,0.0,1
260.0,1.2566370614359172,2837.938874064418,-2807.938874064418,-2668.938874064418,0.001,0.0,1
270.0,1.2566370614359172,2947.0903692207416,-2917.0903692207416,-2778.0903692207416,0.001,0.0,1
280.0,1.2566370614359172,3056.2418643770657,-3026.2418643770657,-2887.2418643770657,0.001,0.0,1
290.0,1.2566370614359172,3165.3933595333892,-3135.3933595333892,-2996.3933595333892,0.001,0.0,1
300.0,1.2566370614359172,3274.5448546897132,-3244.5448546897132,-3105.5448546897132,0.001,0.0,1
310.0,1.2566370614359172,3383.696349846037,-3353.696349846037,-3214.696349846037,0.001,0.0,1
320.0,1.2566370614359172,3492.847845002361,-3462.847845002361,-3323.847845002361,0.001,0.0,1
330.0,1.2566370614359172,3601.9993401586844,-3571.9993401586844,-3432.9993401586844,0.001,0.0,1
