distance_m,FSPL_dB,rain_loss_dB,shadowing_dB,total_loss_dB,SNR_dB,Eb_J,capacity_bps,outage_flag_cap
2130.0,112.9969921554951,0.0,0.12252597037766978,113.11951812587276,12.870181917487429,1e-07,86960441.80308802,0
2140.0,113.03767555370422,0.0,-1.936677733334314,111.1009978203699,14.88870222299029,1e-07,99839657.4198593,0
2150.0,113.07816928503246,0.0,-1.3106923774478434,111.76747690758461,14.222223135775579,1e-07,95561666.07066183,0
2160.0,113.118475109739,0.0,4.0110313012184164,117.12950641095742,8.860193632402769,1e-07,62392592.74990861,0
2170.0,113.15859476369093,0.0,2.1524617480157042,115.31105651170664,10.678643531653549,1e-07,73315453.77808459,0
2180.0,113.19852995881246,0.0,5.349592429770975,118.54812238858344,7.441577654776751,1e-07,54222286.20009855,0
2190.0,113.23828238352274,0.0,-0.6180227169996019,112.62025966652314,13.369440376837048,1e-07,90123167.58889993,0
2200.0,113.27785370316445,0.0,-2.783770446682812,110.49408325648164,15.495616786878543,1e-07,103753412.70144825,0
2210.0,113.31724556042258,0.0,-0.8954352675219981,112.42181029290057,13.567889750459614,1e-07,91384866.07253619,0
2220.0,113.35645957573314,0.0,0.9699871650848864,114.32644674081803,11.66325330254216,1e-07,79392148.14061894,0
2230.0,113.3954973476836,0.0,0.7062934338148441,114.10179078149845,11.887909261861736,1e-07,80791730.10221896,0
2240.0,113.4343604534036,0.0,-4.337552288933466,109.09680816447013,16.892891878890055,1e-07,112818077.47199336,0
2250.0,113.47305044894762,0.0,0.36195912651149686,113.83500957545911,12.154690467901077,1e-07,82459459.74195328,0
2260.0,113.5115688696684,0.0,0.9129133205556206,114.42448219022401,11.565217853136176,1e-07,78782831.92321108,0
2270.0,113.54991723058282,0.0,10.069896150135682,123.6198133807185,2.36988666264169,1e-07,28933518.576124344,0
2280.0,113.58809702672943,0.0,7.5073784451266805,121.0954754718561,4.894224571504083,1e-07,40615115.59944638,0
2290.0,113.62610973351815,0.0,-3.4129734022352802,110.21313633128287,15.77656371207732,1e-07,105570347.0820272,0
2300.0,113.66395680707222,0.0,-1.1495334461967044,112.51442336087553,13.475276682484662,1e-07,90795743.31407347,0
2310.0,113.70163968456325,0.0,-5.8537680073480125,107.84787167721524,18.14182836614495,1e-07,120970948.73302515,0
2320.0,113.73915978453834,0.0,-2.362828055853946,111.37633172868439,14.613368314675796,1e-07,98069662.39711905,0
2330.0,113.77651850724072,0.0,1.262420014361362,115.03893852160209,10.950761521758096,1e-07,74984953.74814963,0
2340.0,113.81371723492322,0.0,4.823414483552934,118.63713171847616,7.352568324884032,1e-07,53722017.43989292,0
2350.0,113.85075733215507,0.0,-2.916335350974434,110.93442198118063,15.055278062179553,1e-07,100912224.37309718,0
2360.0,113.88764014612246,0.0,-2.616585760271186,111.27105438585127,14.718645657508915,1e-07,98746011.61203629,0
2370.0,113.92436700692241,0.0,-8.58915611895462,105.33521088796779,20.654489155392397,1e-07,137472568.0483412,0
2380.0,113.96093922785059,0.0,-0.6506636821796307,113.31027554567096,12.679424497689226,1e-07,85756626.27662288,0
2390.0,113.99735810568313,0.0,-4.249657647438252,109.74770045824488,16.24199958511531,1e-07,108586988.82455425,0
2400.0,114.03362492095249,0.0,-2.117757709464295,111.91586721148819,14.073832831871997,1e-07,94612311.84283373,0
2410.0,114.06974093821776,0.0,-3.507443112670353,110.5622978255474,15.427402217812784,1e-07,103312735.56976715,0
