distance_m,FSPL_dB,rain_loss_dB,shadowing_dB,total_loss_dB
2280.0,113.58809702672943,0.0033795730879276815,7.5073784451266805,121.09885504494403
2290.0,113.62610973351815,0.003394395776909821,-3.4129734022352802,110.21653072705978
2300.0,113.66395680707222,0.0034092184658919594,-1.1495334461967044,112.51783257934142
2310.0,113.70163968456325,0.003424041154874099,-5.8537680073480125,107.85129571837011
2320.0,113.73915978453834,0.0034388638438562374,-2.362828055853946,111.37977059252825
2330.0,113.77651850724072,0.003453686532838377,1.262420014361362,115.04239220813493
2340.0,113.81371723492322,0.0034685092218205153,4.823414483552934,118.64060022769797
2350.0,113.85075733215507,0.0034833319108026548,-2.916335350974434,110.93790531309143
2360.0,113.88764014612246,0.0034981545997847933,-2.616585760271186,111.27455254045105
2370.0,113.92436700692241,0.0035129772887669327,-8.58915611895462,105.33872386525655
2380.0,113.96093922785059,0.0035277999777490712,-0.6506636821796307,113.31380334564871
2390.0,113.99735810568313,0.0035426226667312107,-4.249657647438252,109.7512430809116
2400.0,114.03362492095249,0.003557445355713349,-2.117757709464295,111.9194246568439
2410.0,114.06974093821776,0.0035722680446954886,-3.507443112670353,110.5658700935921
2420.0,114.10570740632897,0.003587090733677627,-0.37705021701022795,113.73224428005243
2430.0,114.14152555868662,0.0036019134226597666,-7.030913565426525,107.11421390668275
2440.0,114.17719661349491,0.003616736111641905,-5.868180981563962,108.31263236804259
2450.0,114.21272177401102,0.0036315588006240445,8.516988448113192,122.73334178092483
2460.0,114.24810222878796,0.003646381489606183,-5.149690325096124,109.10205828518144
2470.0,114.28333915191371,0.0036612041785883224,-4.387142313818559,109.89985804227373
2480.0,114.3184337032447,0.003676026867570461,7.347654113285256,121.66976384339752
2490.0,114.3533870286351,0.0036908495565526004,11.620268676961627,125.97734655515328
2500.0,114.38820026016111,0.003705672245534739,-4.686266515301367,109.70563941710527
2510.0,114.4228745163411,0.0037204949345168775,-1.4729958271521222,112.95359918412349
2520.0,114.45741090235123,0.003735317623499017,1.3662222037620382,115.82736842373676
2530.0,114.49181051023669,0.0037501403124811554,6.9147905776223695,121.41035122817154
2540.0,114.52607441911914,0.003764963001463295,-3.9474283137129498,110.58241106840765
2550.0,114.56020369539948,0.0037797856904454334,-0.981111383768439,113.58287209732148
2560.0,114.59419939295736,0.003794608379427573,3.109350304246976,117.70734430558376
2570.0,114.62806255334624,0.0038094310684097113,1.7390642978664745,116.37093628228112
2580.0,114.66179420598496,0.0038242537573918507,-1.504624284920397,113.16099417482195
2590.0,114.69539536834537,0.0038390764463739893,-0.5352918580641646,114.16394258672757
2600.0,114.72886704613671,0.0038538991353561287,-5.499583233479927,109.23313771179214
2610.0,114.76221023348597,0.0038687218243382672,-0.9526949758986609,113.81338397941164
2620.0,114.79542591311525,0.0038835445133204066,-1.0655499600358205,113.73375949759274
2630.0,114.82851505651553,0.003898367202302545,0.9286795585050238,115.76109298222285
2640.0,114.86147862411696,0.003913189891284684,-2.221308875276064,112.64408293873217
2650.0,114.8943175654565,0.003928012580266823,1.886154090180556,116.78439966821732
2660.0,114.92703281934172,0.003942835269248962,4.050863271279314,118.98183892589027
2670.0,114.95962531401187,0.003957657958231101,0.6217173106738642,115.58530028264396
2680.0,114.99209596729617,0.00397248064721324,1.4070256335968139,116.40309408154019
2690.0,115.0244456867685,0.003987303336195379,0.21262139031146945,115.24105438041616
2700.0,115.05667536990012,0.004002126025177518,0.0003375723656567217,115.06101506829094
2710.0,115.08878590420846,0.004016948714159657,-2.8862321341713897,112.20657071875122
2720.0,115.12077816740435,0.004031771403141796,1.265977046693232,116.39078698550074
